fips,county,change,pct_change
21185,"Oldham County, Kentucky",168.9656,0.294861181
21187,"Owen County, Kentucky",172.9274,0.329968405
21189,"Owsley County, Kentucky",41.4634,0.091827329
21191,"Pendleton County, Kentucky",238.6738,0.449203898
21193,"Perry County, Kentucky",-39.6136,-0.054071614
21195,"Pike County, Kentucky",62.3338,0.087465633
21197,"Powell County, Kentucky",46.6212,0.091167643
21199,"Pulaski County, Kentucky",95.047,0.177673553
21201,"Robertson County, Kentucky",10.0758,0.021126628
21203,"Rockcastle County, Kentucky",121.717,0.273962767
21205,"Rowan County, Kentucky",45.7264,0.082946834
21207,"Russell County, Kentucky",96.9036,0.217225694
21209,"Scott County, Kentucky",143.7596,0.195261765
21211,"Shelby County, Kentucky",99.0182,0.16698354
21213,"Simpson County, Kentucky",-13.7044,-0.020648349
21215,"Spencer County, Kentucky",151.9036,0.340517431
21217,"Taylor County, Kentucky",46.0996,0.083077251
21219,"Todd County, Kentucky",74.1428,0.158473141
21221,"Trigg County, Kentucky",40.7408,0.078008774
21223,"Trimble County, Kentucky",-14.1114,-0.016521732
21225,"Union County, Kentucky",55.0896,0.066621003
21227,"Warren County, Kentucky",155.8172,0.251243988
21229,"Washington County, Kentucky",171.8892,0.361787608
21231,"Wayne County, Kentucky",117.1046,0.279555708
21233,"Webster County, Kentucky",217.6638,0.270949822
21235,"Whitley County, Kentucky",77.5924,0.136268641
21237,"Wolfe County, Kentucky",13.8748,0.027522528
21239,"Woodford County, Kentucky",46.841,0.067092167
22001,"Acadia Parish, Louisiana",126.6212,0.247607449
22003,"Allen Parish, Louisiana",148.3532,0.270892115
22005,"Ascension Parish, Louisiana",173.0082,0.200011376
22007,"Assumption Parish, Louisiana",136.8172,0.220607859
22009,"Avoyelles Parish, Louisiana",160.918,0.385818616
22011,"Beauregard Parish, Louisiana",17.506,0.023545583
22013,"Bienville Parish, Louisiana",119.4058,0.210371776
22015,"Bossier Parish, Louisiana",138.7264,0.251647095
22017,"Caddo Parish, Louisiana",84.9606,0.119824935
22019,"Calcasieu Parish, Louisiana",110.0658,0.146963245
22021,"Caldwell Parish, Louisiana",43.047,0.080468751
22023,"Cameron Parish, Louisiana",505.6112,0.645415405
22025,"Catahoula Parish, Louisiana",98.1428,0.209770845
22027,"Claiborne Parish, Louisiana",146.7264,0.266158945
22029,"Concordia Parish, Louisiana",63.6738,0.119839376
22031,"De Soto Parish, Louisiana",355.377,0.568036981
22033,"East Baton Rouge Parish, Louisiana",204.1328,0.275904649
22035,"East Carroll Parish, Louisiana",152.7314,0.367789426
22037,"East Feliciana Parish, Louisiana",149.5924,0.262715847
22039,"Evangeline Parish, Louisiana",103.9944,0.201928678
22041,"Franklin Parish, Louisiana",81.4634,0.180413725
22043,"Grant Parish, Louisiana",222.1284,0.447053927
22045,"Iberia Parish, Louisiana",326.0708,0.531987708
22047,"Iberville Parish, Louisiana",206.2424,0.201653256
22049,"Jackson Parish, Louisiana",28.4008,0.040365026
22051,"Jefferson Parish, Louisiana",205.7884,0.303428016
22053,"Jefferson Davis Parish, Louisiana",174.8078,0.340628326
22055,"Lafayette Parish, Louisiana",231.8936,0.322923734
22057,"Lafourche Parish, Louisiana",393.4966,0.618216022
22059,"LaSalle Parish, Louisiana",95.7264,0.173645899
22061,"Lincoln Parish, Louisiana",69.8842,0.114355086
22063,"Livingston Parish, Louisiana",125.6212,0.245651951
22065,"Madison Parish, Louisiana",98.5974,0.227496097
22067,"Morehouse Parish, Louisiana",-43.8622,-0.072636108
22069,"Natchitoches Parish, Louisiana",80.8604,0.151668344
22071,"Orleans Parish, Louisiana",214.3576,0.27111827
22073,"Ouachita Parish, Louisiana",63.9224,0.096840735
22075,"Plaquemines Parish, Louisiana",426.0608,0.481457709
22077,"Pointe Coupee Parish, Louisiana",-14.757,-0.022923246
22079,"Rapides Parish, Louisiana",78.4966,0.123324714
22081,"Red River Parish, Louisiana",303.5686,0.617723247
22083,"Richland Parish, Louisiana",89.1954,0.182850674
22085,"Sabine Parish, Louisiana",71.2862,0.1280482
22087,"St. Bernard Parish, Louisiana",266.377,0.425778784
22089,"St. Charles Parish, Louisiana",386.5774,0.395506918
22091,"St. Helena Parish, Louisiana",154.7552,0.313749278
22093,"St. James Parish, Louisiana",360.429,0.351785284
22095,"St. John the Baptist Parish, Louisiana",193.4102,0.238604285
22097,"St. Landry Parish, Louisiana",106.6068,0.197276354
22099,"St. Martin Parish, Louisiana",291.315,0.584166358
22101,"St. Mary Parish, Louisiana",258.3864,0.352691241
22103,"St. Tammany Parish, Louisiana",315.913,0.571181387
22105,"Tangipahoa Parish, Louisiana",145.1954,0.29765074
22107,"Tensas Parish, Louisiana",130.7026,0.276153218
22109,"Terrebonne Parish, Louisiana",315.908,0.458440963
22111,"Union Parish, Louisiana",34.6212,0.067701672
22113,"Vermilion Parish, Louisiana",150.5636,0.239966314
22115,"Vernon Parish, Louisiana",143.0614,0.282764351
22117,"Washington Parish, Louisiana",57.578,0.096216382
22119,"Webster Parish, Louisiana",98.8316,0.167180113
22121,"West Baton Rouge Parish, Louisiana",167.2524,0.222781132
22123,"West Carroll Parish, Louisiana",108.851,0.255429439
22125,"West Feliciana Parish, Louisiana",156.9268,0.173769745
22127,"Winn Parish, Louisiana",68.0852,0.116601258
23001,"Androscoggin County, Maine",95.8172,0.154498319
23003,"Aroostook County, Maine",69.0852,0.118313836
23005,"Cumberland County, Maine",163.372,0.214503668
23007,"Franklin County, Maine",1.2574,0.002045409
23009,"Hancock County, Maine",142.5636,0.227216017
23011,"Kennebec County, Maine",40.908,0.059365078
23013,"Knox County, Maine",88.779,0.155419706
23015,"Lincoln County, Maine",27.8172,0.044853227
23017,"Oxford County, Maine",0.8698,0.001358786
23019,"Penobscot County, Maine",41.8554,0.062550606
23021,"Piscataquis County, Maine",51.5398,0.093800788
23023,"Sagadahoc County, Maine",41.1948,0.047524865
23025,"Somerset County, Maine",26.7214,0.038880012
23027,"Waldo County, Maine",220.9944,0.429110674
23029,"Washington County, Maine",22.0708,0.036008727
23031,"York County, Maine",61.6926,0.082774705
24001,"Allegany County, Maryland",-4.958,-0.007389434
24003,"Anne Arundel County, Maryland",200.1278,0.228489727
24005,"Baltimore County, Maryland",137.635,0.159787082
24009,"Calvert County, Maryland",184.1472,0.2590511
24011,"Caroline County, Maryland",75.042,0.111843066
24013,"Carroll County, Maryland",116.4966,0.183025888
24015,"Cecil County, Maryland",97.6926,0.131076922
24017,"Charles County, Maryland",98.9606,0.139569959
24019,"Dorchester County, Maryland",89.4966,0.140606633
24021,"Frederick County, Maryland",229.8266,0.31605474
24023,"Garrett County, Maryland",53.5398,0.097440725
24025,"Harford County, Maryland",254.975,0.37494945
24027,"Howard County, Maryland",304.099,0.325622309
24029,"Kent County, Maryland",51.109,0.077216641
24031,"Montgomery County, Maryland",422.8836,0.427104934
24033,"Prince George's County, Maryland",154.434,0.173801383
24035,"Queen Anne's County, Maryland",64.8842,0.106173331
24037,"St. Mary's County, Maryland",472.9318,0.616544657
24039,"Somerset County, Maryland",114.908,0.16675277
24041,"Talbot County, Maryland",109.31,0.172225811
24043,"Washington County, Maryland",38.1472,0.053663993
24045,"Wicomico County, Maryland",34.4678,0.049627361
24047,"Worcester County, Maryland",78.5398,0.142939925
24510,"Baltimore City, Maryland",345.9938,0.387014989
25001,"Barnstable County, Massachusetts",147.2812,0.212613257
25003,"Berkshire County, Massachusetts",48.5586,0.063604882
25005,"Bristol County, Massachusetts",222.5204,0.311444022
25007,"Dukes County, Massachusetts",221.908,0.322029569
25009,"Essex County, Massachusetts",202.1422,0.238696745
25011,"Franklin County, Massachusetts",61.4152,0.091041482
25013,"Hampden County, Massachusetts",145.4916,0.188336593
25015,"Hampshire County, Massachusetts",121.573,0.165534492
25017,"Middlesex County, Massachusetts",624.3764,0.62150282
25019,"Nantucket County, Massachusetts",268.7978,0.342329403
25021,"Norfolk County, Massachusetts",258.233,0.281985483
25023,"Plymouth County, Massachusetts",142.1854,0.187131703
25025,"Suffolk County, Massachusetts",796.5724,0.715423616
25027,"Worcester County, Massachusetts",168.4102,0.207762545
26001,"Alcona County, Michigan",68.7934,0.126876729
26003,"Alger County, Michigan",137.8698,0.215377747
26005,"Allegan County, Michigan",46.2524,0.061608455
26007,"Alpena County, Michigan",38.9894,0.059890576
26009,"Antrim County, Michigan",20.913,0.037811411
26011,"Arenac County, Michigan",76.449,0.159086132
26013,"Baraga County, Michigan",139.3388,0.241630267
26015,"Barry County, Michigan",46.7214,0.067980292
26017,"Bay County, Michigan",36.8648,0.04749791
26019,"Benzie County, Michigan",60.3006,0.114270738
26021,"Berrien County, Michigan",219.5586,0.287590639
26023,"Branch County, Michigan",9.4678,0.013631909
26025,"Calhoun County, Michigan",99.3288,0.11704038
26027,"Cass County, Michigan",-39.6518,-0.057999994
26029,"Charlevoix County, Michigan",93.9894,0.144374608
26031,"Cheboygan County, Michigan",-9.0344,-0.015765895
26033,"Chippewa County, Michigan",52.3244,0.08639014
26035,"Clare County, Michigan",159.5016,0.318685534
26037,"Clinton County, Michigan",123.9224,0.187739139
26039,"Crawford County, Michigan",173.4058,0.305510169
26041,"Delta County, Michigan",21.3482,0.031226715
26043,"Dickinson County, Michigan",62.506,0.084070618
26045,"Eaton County, Michigan",114.5204,0.160285052
26047,"Emmet County, Michigan",89.444,0.145070359
26049,"Genesee County, Michigan",-279.7338,-0.254133924
26051,"Gladwin County, Michigan",25.645,0.043513672
26053,"Gogebic County, Michigan",174.1428,0.372213573
26055,"Grand Traverse County, Michigan",128.1234,0.202446101
26057,"Gratiot County, Michigan",76.0564,0.118478321
26059,"Hillsdale County, Michigan",62.4678,0.089942266
26061,"Houghton County, Michigan",115.9512,0.192594354
26063,"Huron County, Michigan",45.1234,0.071298891
26065,"Ingham County, Michigan",59.2474,0.066813901
26067,"Ionia County, Michigan",-165.293,-0.230761713
26069,"Iosco County, Michigan",86.7408,0.166087644
26071,"Iron County, Michigan",23.6306,0.038214375
26073,"Isabella County, Michigan",11.4296,0.017704653
26075,"Jackson County, Michigan",26.2236,0.032423795
26077,"Kalamazoo County, Michigan",110.769,0.13136258
26079,"Kalkaska County, Michigan",71.3194,0.096159182
26081,"Kent County, Michigan",-31.5134,-0.034686775
26083,"Keweenaw County, Michigan",74.6262,0.198805031
26085,"Lake County, Michigan",132.8892,0.279701493
26087,"Lapeer County, Michigan",-7.9054,-0.011442087
26089,"Leelanau County, Michigan",114.8078,0.223713065
26091,"Lenawee County, Michigan",23.1998,0.031745749
26093,"Livingston County, Michigan",86.7214,0.126180853
26095,"Luce County, Michigan",-9.824,-0.015048466
26097,"Mackinac County, Michigan",124.5686,0.253481157
26099,"Macomb County, Michigan",-69.0926,-0.064687837
26101,"Manistee County, Michigan",44.6018,0.065940152
26103,"Marquette County, Michigan",64.0946,0.092768996
26105,"Mason County, Michigan",35.042,0.052226816
26107,"Mecosta County, Michigan",20.3244,0.033556577
26109,"Menominee County, Michigan",64.0182,0.107959806
26111,"Midland County, Michigan",181.4146,0.172187845
26113,"Missaukee County, Michigan",16.5924,0.029139759
26115,"Monroe County, Michigan",40.9412,0.046840327
26117,"Montcalm County, Michigan",39.4296,0.06107715
26119,"Montmorency County, Michigan",177.4108,0.41106404
26121,"Muskegon County, Michigan",0.8648,0.001114239
26123,"Newaygo County, Michigan",67.3626,0.102900629
26125,"Oakland County, Michigan",148.63,0.149021928
26127,"Oceana County, Michigan",64.0182,0.107959806
26129,"Ogemaw County, Michigan",-9.087,-0.016429603
26131,"Ontonagon County, Michigan",-199.2548,-0.260377067
26133,"Osceola County, Michigan",148.176,0.226976949
26135,"Oscoda County, Michigan",61.0758,0.12806186
26137,"Otsego County, Michigan",77.4966,0.121753631
26139,"Ottawa County, Michigan",81.6256,0.108203036
26141,"Presque Isle County, Michigan",43.645,0.074055535
26143,"Roscommon County, Michigan",103.0232,0.225445143
26145,"Saginaw County, Michigan",-323.8008,-0.291764792
26147,"St. Clair County, Michigan",65.0132,0.089182959
26149,"St. Joseph County, Michigan",4.6256,0.006131703
26151,"Sanilac County, Michigan",23.4584,0.039926364
26153,"Schoolcraft County, Michigan",90.31,0.142289937
26155,"Shiawassee County, Michigan",-0.0106,-1.62824E-05
26157,"Tuscola County, Michigan",51.1234,0.080779413
26159,"Van Buren County, Michigan",133.0564,0.207271168
26161,"Washtenaw County, Michigan",124.4866,0.137022305
26163,"Wayne County, Michigan",144.63,0.14501138
26165,"Wexford County, Michigan",91.6306,0.148181006
27001,"Aitkin County, Minnesota",126.1284,0.253845058
27003,"Anoka County, Minnesota",161.6256,0.214251173
27005,"Becker County, Minnesota",161.9944,0.314548813
27007,"Beltrami County, Minnesota",93.6976,0.153778485
27009,"Benton County, Minnesota",86.8172,0.139986469
27011,"Big Stone County, Minnesota",194.1572,0.442429954
27013,"Blue Earth County, Minnesota",135.8842,0.222354258
27015,"Brown County, Minnesota",122.1378,0.202261046
27017,"Carlton County, Minnesota",43.2812,0.062480187
27019,"Carver County, Minnesota",214.6926,0.288059128
27021,"Cass County, Minnesota",31.8078,0.061980287
27023,"Chippewa County, Minnesota",102.0326,0.180919323
27025,"Chisago County, Minnesota",202.9656,0.354194443
27027,"Clay County, Minnesota",123.9656,0.216331864
27029,"Clearwater County, Minnesota",212.3294,0.452081523
27031,"Cook County, Minnesota",65.5016,0.130872746
27033,"Cottonwood County, Minnesota",165.1284,0.332336161
27035,"Crow Wing County, Minnesota",83.3244,0.137572654
27037,"Dakota County, Minnesota",253.9988,0.335090235
27039,"Dodge County, Minnesota",181.4058,0.319604746
27041,"Douglas County, Minnesota",216.1666,0.396030364
27043,"Faribault County, Minnesota",278.8748,0.553185598
27045,"Fillmore County, Minnesota",94.248,0.185618176
27047,"Freeborn County, Minnesota",103.1378,0.170796914
27049,"Goodhue County, Minnesota",166.975,0.245542443
27051,"Grant County, Minnesota",189.7026,0.400810569
27053,"Hennepin County, Minnesota",471.0464,0.515394217
27055,"Houston County, Minnesota",46.3676,0.089403593
27057,"Hubbard County, Minnesota",156.315,0.313454385
27059,"Isanti County, Minnesota",126.2048,0.212181941
27061,"Itasca County, Minnesota",55.707,0.077771247
27063,"Jackson County, Minnesota",195.6882,0.38957516
27065,"Kanabec County, Minnesota",55.8316,0.094442802
27067,"Kandiyohi County, Minnesota",84.9512,0.141103512
27069,"Kittson County, Minnesota",193.248,0.380595251
27071,"Koochiching County, Minnesota",-62.5372,-0.07529729
27073,"Lac Qui Parle County, Minnesota",148.2624,0.309694497
27075,"Lake County, Minnesota",168.0946,0.243296116
27077,"Lake of The Woods County, Minnesota",53.3676,0.102900629
27079,"Le Sueur County, Minnesota",133.6594,0.238532421
27081,"Lincoln County, Minnesota",188.7314,0.454480305
27083,"Lyon County, Minnesota",187.7502,0.298371489
27085,"McLeod County, Minnesota",100.0276,0.142902206
27087,"Mahnomen County, Minnesota",92.8078,0.180844136
27089,"Marshall County, Minnesota",198.6738,0.373920578
27091,"Martin County, Minnesota",139.5254,0.241195378
27093,"Meeker County, Minnesota",105.98,0.194809014
27095,"Mille Lacs County, Minnesota",73.7934,0.136098306
27097,"Morrison County, Minnesota",55.779,0.097648721
27099,"Mower County, Minnesota",127.109,0.192039173
27101,"Murray County, Minnesota",156.7696,0.337697833
27103,"Nicollet County, Minnesota",170.2192,0.300857152
27105,"Nobles County, Minnesota",212.6068,0.393429821
27107,"Norman County, Minnesota",143.9944,0.279597736
27109,"Olmsted County, Minnesota",296.702,0.348120024
27111,"Otter Tail County, Minnesota",128.2862,0.23043474
27113,"Pennington County, Minnesota",197.3532,0.360365842
27115,"Pine County, Minnesota",54.248,0.106839559
27117,"Pipestone County, Minnesota",106.8748,0.212000511
27119,"Polk County, Minnesota",139.1666,0.254961679
27121,"Pope County, Minnesota",291.7696,0.628501709
27123,"Ramsey County, Minnesota",364.9938,0.408267638
27125,"Red Lake County, Minnesota",133.3294,0.283878531
27127,"Redwood County, Minnesota",129.6356,0.268750347
27129,"Renville County, Minnesota",159.4202,0.296001075
27131,"Rice County, Minnesota",147.176,0.225445143
27133,"Rock County, Minnesota",129.114,0.245517089
27135,"Roseau County, Minnesota",229.31,0.36129449
27137,"St. Louis County, Minnesota",138.2812,0.199620972
27139,"Scott County, Minnesota",165.2668,0.228986002
27141,"Sherburne County, Minnesota",78.841,0.112926998
27143,"Sibley County, Minnesota",189.7696,0.408783225
27145,"Stearns County, Minnesota",178.444,0.289420588
27147,"Steele County, Minnesota",113.6688,0.170333412
27149,"Stevens County, Minnesota",162.712,0.280398699
27151,"Swift County, Minnesota",201.0758,0.421609556
27153,"Todd County, Minnesota",60.712,0.104623911
27155,"Traverse County, Minnesota",122.8222,0.253671688
27157,"Wabasha County, Minnesota",110.0326,0.19510454
27159,"Wadena County, Minnesota",109.846,0.195401972
27161,"Waseca County, Minnesota",117.6688,0.176327437
27163,"Washington County, Minnesota",134.7596,0.183037497
27165,"Watonwan County, Minnesota",97.5016,0.194809014
27167,"Wilkin County, Minnesota",181.0614,0.357872279
27169,"Winona County, Minnesota",127.9512,0.212526294
27171,"Wright County, Minnesota",133.0182,0.224320881
27173,"Yellow Medicine County, Minnesota",155.6212,0.304316878
28001,"Adams County, Mississippi",84.6976,0.139007494
28003,"Alcorn County, Mississippi",22.1378,0.036660351
28005,"Amite County, Mississippi",61.2336,0.114078676
28007,"Attala County, Mississippi",71.0758,0.149029552
28009,"Benton County, Mississippi",127.516,0.270456686
28011,"Bolivar County, Mississippi",88.4202,0.164172886
28013,"Calhoun County, Mississippi",84.7696,0.182602432
28015,"Carroll County, Mississippi",69.0902,0.154250253
28017,"Chickasaw County, Mississippi",104.5686,0.212783717
28019,"Choctaw County, Mississippi",279.1284,0.561771693
28021,"Claiborne County, Mississippi",272.3432,0.332264919
28023,"Clarke County, Mississippi",39.2336,0.073092504
28025,"Clay County, Mississippi",-39.5704,-0.061295251
28027,"Coahoma County, Mississippi",85.8604,0.16104675
28029,"Copiah County, Mississippi",137.6356,0.285335319
28031,"Covington County, Mississippi",104.0088,0.214013752
28033,"DeSoto County, Mississippi",-15.9962,-0.02571752
28035,"Forrest County, Mississippi",112.1378,0.185700976
28037,"Franklin County, Mississippi",137.4872,0.259648492
28039,"George County, Mississippi",108.7696,0.234300899
28041,"Greene County, Mississippi",142.6118,0.352660636
28043,"Grenada County, Mississippi",-27.1158,-0.044370969
28045,"Hancock County, Mississippi",129.6112,0.165449391
28047,"Harrison County, Mississippi",121.0182,0.204084173
28049,"Hinds County, Mississippi",139.4008,0.198125296
28051,"Holmes County, Mississippi",79.8366,0.175402064
28053,"Humphreys County, Mississippi",73.9706,0.16925772
28055,"Issaquena County, Mississippi",11.8654,0.029877528
28057,"Itawamba County, Mississippi",108.4346,0.2127982
28059,"Jackson County, Mississippi",210.7596,0.286264649
28061,"Jasper County, Mississippi",98.4728,0.176307976
28063,"Jefferson County, Mississippi",19.382,0.039585963
28065,"Jefferson Davis County, Mississippi",162.5974,0.375164801
28067,"Jones County, Mississippi",182.8986,0.31420402
28069,"Kemper County, Mississippi",690.2386,1.722318068
28071,"Lafayette County, Mississippi",149.2192,0.263740304
28073,"Lamar County, Mississippi",-38.221,-0.066911055
28075,"Lauderdale County, Mississippi",27.2574,0.044339533
28077,"Lawrence County, Mississippi",120.0276,0.171474761
28079,"Leake County, Mississippi",92.851,0.217883886
28081,"Lee County, Mississippi",55.7502,0.088597883
28083,"Leflore County, Mississippi",92.4346,0.181398894
28085,"Lincoln County, Mississippi",76.6594,0.136808577
28087,"Lowndes County, Mississippi",72.7358,0.110496363
28089,"Madison County, Mississippi",258.047,0.482373218
28091,"Marion County, Mississippi",121.7552,0.24684538
28093,"Marshall County, Mississippi",120.9418,0.244298145
28095,"Monroe County, Mississippi",134.4058,0.236799108
28097,"Montgomery County, Mississippi",119.4252,0.296653442
28099,"Neshoba County, Mississippi",147.5542,0.283515017
28101,"Newton County, Mississippi",61.4346,0.120562738
28103,"Noxubee County, Mississippi",94.2768,0.209632948
28105,"Oktibbeha County, Mississippi",63.8316,0.107975325
28107,"Panola County, Mississippi",105.114,0.199879822
28109,"Pearl River County, Mississippi",113.8222,0.235083476
28111,"Perry County, Mississippi",82.3194,0.110990364
28113,"Pike County, Mississippi",67.0614,0.132548495
28115,"Pontotoc County, Mississippi",19.779,0.034625828
28117,"Prentiss County, Mississippi",72.449,0.150762354
28119,"Quitman County, Mississippi",88.717,0.199685786
28121,"Rankin County, Mississippi",69.4296,0.107547682
28123,"Scott County, Mississippi",94.5686,0.192434997
28125,"Sharkey County, Mississippi",44.516,0.094416778
28127,"Simpson County, Mississippi",61.3964,0.133295528
28129,"Smith County, Mississippi",156.1666,0.286106713
28131,"Stone County, Mississippi",61.3006,0.116165756
28133,"Sunflower County, Mississippi",47.8078,0.09315769
28135,"Tallahatchie County, Mississippi",169.4252,0.420853963
28137,"Tate County, Mississippi",39.3006,0.074475355
28139,"Tippah County, Mississippi",26.6738,0.050202305
28141,"Tishomingo County, Mississippi",91.2098,0.198805031
28143,"Tunica County, Mississippi",162.918,0.390613836
28145,"Union County, Mississippi",107.5398,0.195718998
28147,"Walthall County, Mississippi",117.0376,0.273476361
28149,"Warren County, Mississippi",101.8028,0.156813369
28151,"Washington County, Mississippi",32.712,0.056372008
28153,"Wayne County, Mississippi",76.5398,0.139299989
28155,"Webster County, Mississippi",79.583,0.172102237
28157,"Wilkinson County, Mississippi",88.8366,0.195175183
28159,"Winston County, Mississippi",11.2718,0.019244079
28161,"Yalobusha County, Mississippi",132.8892,0.279701493
28163,"Yazoo County, Mississippi",144.6594,0.258163339
29001,"Adair County, Missouri",42.6068,0.078844071
29003,"Andrew County, Missouri",63.8222,0.131815626
29005,"Atchison County, Missouri",76.9036,0.172392335
29007,"Audrain County, Missouri",2.8172,0.004542532
29009,"Barry County, Missouri",127.181,0.246084219
29011,"Barton County, Missouri",0.5542,0.001064856
29013,"Bates County, Missouri",62.9562,0.135086445
29015,"Benton County, Missouri",85.9036,0.192567346
29017,"Bollinger County, Missouri",46.2242,0.107554218
29019,"Boone County, Missouri",116.3626,0.177751225
29021,"Buchanan County, Missouri",102.7358,0.156070769
29023,"Butler County, Missouri",86.8078,0.16915261
29025,"Caldwell County, Missouri",118.4252,0.294169431
29027,"Callaway County, Missouri",109.8698,0.171636645
29029,"Camden County, Missouri",70.2624,0.146765995
29031,"Cape Girardeau County, Missouri",112.8986,0.193950057
29033,"Carroll County, Missouri",86.7026,0.183188414
29035,"Carter County, Missouri",-14.1634,-0.031117177
29037,"Cass County, Missouri",51.047,0.095423336
29039,"Cedar County, Missouri",21.4634,0.047534131
29041,"Chariton County, Missouri",79.717,0.179428427
29043,"Christian County, Missouri",41.9418,0.084720948
29045,"Clark County, Missouri",52.052,0.130473144
29047,"Clay County, Missouri",153.3864,0.209368759
29049,"Clinton County, Missouri",118.1428,0.252518931
29051,"Cole County, Missouri",64.1616,0.09410089
29053,"Cooper County, Missouri",122.0232,0.267022746
29055,"Crawford County, Missouri",152.1284,0.30617246
29057,"Dade County, Missouri",94.7314,0.228120787
29059,"Dallas County, Missouri",32.918,0.078924528
29061,"Daviess County, Missouri",61.985,0.151918434
29063,"DeKalb County, Missouri",134.583,0.291042501
29065,"Dent County, Missouri",-22.02,-0.040476453
29067,"Douglas County, Missouri",20.9706,0.047984415
29069,"Dunklin County, Missouri",-23.551,-0.049008326
29071,"Franklin County, Missouri",96.0852,0.164553459
29073,"Gasconade County, Missouri",79.583,0.172102237
29075,"Gentry County, Missouri",151.5448,0.366532577
29077,"Greene County, Missouri",124.5636,0.198527851
29079,"Grundy County, Missouri",100.0088,0.20578315
29081,"Harrison County, Missouri",115.052,0.288388462
29083,"Henry County, Missouri",209.315,0.4197339
29085,"Hickory County, Missouri",56.7458,0.146913095
29087,"Holt County, Missouri",105.516,0.223795505
29089,"Howard County, Missouri",18.65,0.041138193
29091,"Howell County, Missouri",107.7552,0.218461908
29093,"Iron County, Missouri",9.6544,0.01386438
29095,"Jackson County, Missouri",191.7834,0.235543466
29097,"Jasper County, Missouri",176.1378,0.291685421
29099,"Jefferson County, Missouri",3.5636,0.005679619
29101,"Johnson County, Missouri",67.2862,0.12086318
29103,"Knox County, Missouri",26.0376,0.060840859
29105,"Laclede County, Missouri",52.181,0.100965715
29107,"Lafayette County, Missouri",83.8892,0.176567655
29109,"Lawrence County, Missouri",125.449,0.261052417
29111,"Lewis County, Missouri",-17.7664,-0.033098942
29113,"Lincoln County, Missouri",119.5542,0.229714987
29115,"Linn County, Missouri",141.8892,0.298644443
29117,"Livingston County, Missouri",47.1666,0.086412081
29119,"McDonald County, Missouri",77.449,0.161167077
29121,"Macon County, Missouri",121.9036,0.273267392
29123,"Madison County, Missouri",93.851,0.220230483
29125,"Maries County, Missouri",25.3294,0.053930137
29127,"Marion County, Missouri",53.6594,0.095762113
29129,"Mercer County, Missouri",128.8366,0.283055711
29131,"Miller County, Missouri",24.6738,0.046438139
29133,"Mississippi County, Missouri",112.9036,0.253092381
29135,"Moniteau County, Missouri",100.5304,0.227202954
29137,"Monroe County, Missouri",-6.9004,-0.012435385
29139,"Montgomery County, Missouri",112.583,0.243466395
29141,"Morgan County, Missouri",46.5974,0.107515276
29143,"New Madrid County, Missouri",52.042,0.077563722
29145,"Newton County, Missouri",71.6068,0.132508699
29147,"Nodaway County, Missouri",28.6594,0.051146392
29149,"Oregon County, Missouri",23.3056,0.059499447
29151,"Osage County, Missouri",50.248,0.098961698
29153,"Ozark County, Missouri",18.6788,0.04724968
29155,"Pemiscot County, Missouri",93.6356,0.194117974
29157,"Perry County, Missouri",89.047,0.166457614
29159,"Pettis County, Missouri",20.3388,0.03526993
29161,"Phelps County, Missouri",115.6594,0.206409102
29163,"Pike County, Missouri",19.4728,0.034864551
29165,"Platte County, Missouri",-6.8722,-0.007846122
29167,"Polk County, Missouri",138.2098,0.30124837
29169,"Pulaski County, Missouri",117.9274,0.225021113
29171,"Putnam County, Missouri",148.4922,0.377355163
29173,"Ralls County, Missouri",248.4346,0.487542129
29175,"Randolph County, Missouri",33.8842,0.055446447
29177,"Ray County, Missouri",147.516,0.312875941
29179,"Reynolds County, Missouri",-176.0632,-0.27899456
29181,"Ripley County, Missouri",-1.3356,-0.003147509
29183,"St. Charles County, Missouri",128.2668,0.177720521
29185,"St. Clair County, Missouri",55.851,0.131059794
29186,"Ste. Genevieve County, Missouri",208.9512,0.347066882
29187,"St. Francois County, Missouri",54.0614,0.106853678
29189,"St. Louis County, Missouri",229.568,0.263740304
29195,"Saline County, Missouri",70.2336,0.130845746
29197,"Schuyler County, Missouri",39.2242,0.091266656
29199,"Scotland County, Missouri",128.119,0.328610525
29201,"Scott County, Missouri",69.4728,0.124385706
29203,"Shannon County, Missouri",38.3056,0.097794607
29205,"Shelby County, Missouri",-7.4984,-0.014981866
29207,"Stoddard County, Missouri",85.7552,0.173859309
29209,"Stone County, Missouri",61.2768,0.136254478
29211,"Sullivan County, Missouri",240.3964,0.521916025
29213,"Taney County, Missouri",37.8748,0.07512975
29215,"Texas County, Missouri",79.3964,0.172374684
29217,"Vernon County, Missouri",81.2192,0.143552415
29219,"Warren County, Missouri",36.5254,0.063140888
29221,"Washington County, Missouri",-37.9004,-0.068301266
29223,"Wayne County, Missouri",28.8654,0.072684173
29225,"Webster County, Missouri",83.7026,0.176849905
29227,"Worth County, Missouri",102.9468,0.2867174
29229,"Wright County, Missouri",45.2098,0.098541338
29510,"St. Louis City, Missouri",240.4722,0.256496074
30001,"Beaverhead County, Montana",58.5254,0.101171944
30003,"Big Horn County, Montana",51.0802,0.070952626
30005,"Blaine County, Montana",102.449,0.213190692
30007,"Broadwater County, Montana",203.3006,0.38525835
30009,"Carbon County, Montana",136.6644,0.322066779
